client_id,total_spent,avg_spent,txn_count,unique_merchants,unique_cards_used,yearly_income,calculated_age,total_debt,credit_score,num_credit_cards,per_capita_income,num_negative_txn,prop_negative,avg_card_limit,prop_credit_txn,cluster
316,652509.68,68.0477296902701,9589,323,4,39871.0,42,73726.0,719,4,19554.0,594,0.061945979768484725,10581.680675774325,0.4857649389925957,0
317,174018.74,53.64326140567201,3244,156,3,19199.0,73,15091.0,715,3,15436.0,261,0.08045622688039457,9465.276202219482,0.1655363748458693,1
319,505355.72,65.04771785300554,7769,208,1,28357.0,72,10400.0,628,2,17683.0,286,0.03681297464281117,6800.0,1.0,1
320,323947.33,67.74306357172732,4782,237,2,35641.0,40,64419.0,625,2,17480.0,334,0.0698452530322041,14770.121288163948,0.0,1
321,263553.23,32.626049764793265,8078,341,3,40177.0,58,47012.0,698,4,19705.0,206,0.02550136172319881,18195.327556325825,0.2921515226541223,1
322,120337.7,19.618144766873165,6134,164,3,28055.0,53,12475.0,829,3,13759.0,177,0.028855559178350178,4783.460058689273,0.3198565373328986,1
323,339381.36,19.729180327868853,17202,192,5,26696.0,60,0.0,683,5,13093.0,3356,0.19509359376816648,6893.664108824555,0.25555168003720496,1
327,868356.55,43.43954727363682,19990,299,4,36843.0,50,52248.0,772,5,18069.0,316,0.01580790395197599,12456.098099049525,0.0,0
328,560067.14,67.299584234559,8322,211,2,36323.0,51,65525.0,700,3,17817.0,282,0.033886085075702954,13818.76652247056,0.678562845469839,1
329,593060.16,36.81316945996276,16110,315,4,36724.0,76,16437.0,701,4,21191.0,570,0.035381750465549346,10727.582929857232,0.9765983860955928,1
331,234178.87,42.842822905232346,5466,240,1,29907.0,40,16764.0,732,2,14669.0,563,0.10300036589828028,12801.0,0.0,1
332,370659.96,33.249009687836384,11148,199,4,37362.0,67,21600.0,703,4,18324.0,611,0.05480803731611051,10268.610513096519,0.3504664513814137,1
334,231353.94,55.70766674692993,4153,257,3,40407.0,49,25986.0,697,3,19818.0,177,0.04261979292078016,12192.53985071033,0.5102335660967975,1
335,624774.0,61.126504255943644,10221,371,3,56467.0,52,66565.0,688,3,27696.0,588,0.05752861755209862,25787.033656198022,0.0,0
338,496678.65,54.49623107307439,9114,276,3,50258.0,74,0.0,686,3,24651.0,442,0.04849681808207154,32661.392802282204,0.0,0
343,251225.37,27.030919948353777,9294,255,7,47643.0,61,45706.0,764,8,23368.0,595,0.06401979771895847,16559.363567893266,0.3493651818377448,1
345,250825.09,45.863062717132934,5469,151,1,35499.0,39,80517.0,724,1,17409.0,286,0.0522947522398976,7900.0,1.0,1
346,472149.35,56.53806131002275,8351,289,7,48580.0,96,1785.0,687,7,25249.0,185,0.022153035564603043,13241.41216620764,0.41827326068734283,1
348,256197.24,49.81474625704841,5143,211,3,46377.0,55,79980.0,719,3,22747.0,551,0.10713591289130857,17218.90278047832,0.7474236826754812,1
349,223509.0,19.376592977893367,11535,200,2,43229.0,45,96831.0,685,2,21201.0,587,0.050888599913307325,22146.20754226268,0.30663198959687904,1
350,623401.8,52.47931644077785,11879,283,3,58463.0,68,141151.0,737,4,28673.0,601,0.050593484300025256,20530.49128714538,0.4114824480175099,0
351,269352.76,29.563468334979696,9111,200,5,17150.0,97,375.0,807,6,13810.0,516,0.05663483701020744,5603.23411261113,0.3555043354187246,1
354,428627.03,42.27507939639018,10139,304,5,31942.0,83,11845.0,713,6,22185.0,561,0.055330900483282375,24135.801854226254,0.0841305848703028,1
356,729005.56,40.79265625874322,17871,342,5,41420.0,56,0.0,691,5,20315.0,111,0.006211180124223602,20998.279447149012,0.0,0
357,470526.57,45.203820732058794,10409,397,4,80156.0,65,61817.0,735,4,39312.0,373,0.03583437409933711,28328.466135075414,0.3763089633970602,0
359,434092.15,41.456608728870215,10471,330,4,57383.0,72,20725.0,799,4,24252.0,320,0.030560595931620665,9449.560118422309,0.5862859325756852,1
360,414988.15,27.473561734524992,15105,242,4,46278.0,49,51243.0,791,4,22697.0,312,0.020655412115193644,22791.738828202582,0.0,1
361,296104.63,44.59407078313253,6640,230,3,39052.0,49,65861.0,804,4,19153.0,621,0.09352409638554217,11524.306024096386,0.38207831325301206,1
362,762767.63,68.46491607575622,11141,314,2,48710.0,42,59824.0,792,3,23889.0,381,0.03419800736020106,10792.36226550579,0.0,0
363,484363.95,49.264030716029296,9832,360,3,48686.0,58,113137.0,701,3,23878.0,315,0.03203824247355574,8886.152868185516,0.43500813669650124,1
364,652617.3,53.73989624505929,12144,293,4,39809.0,71,0.0,775,4,18273.0,315,0.025938735177865612,13680.303689064558,0.48064888010540185,1
366,469057.89,30.737738532110093,15260,374,6,39911.0,55,93823.0,625,7,19573.0,559,0.03663171690694626,15226.776802096985,0.3598951507208388,1
368,561993.96,36.33033550972913,15469,245,5,42806.0,80,20432.0,726,6,20121.0,513,0.033163100394337064,6317.411403452065,0.3906522722865085,1
369,879207.06,66.81412417356943,13159,342,4,51499.0,45,7226.0,788,4,25258.0,677,0.051447678395014816,9138.55551333688,0.5215441902880158,0
370,261605.98,31.89150067048641,8203,269,4,41904.0,67,12545.0,655,4,16113.0,176,0.021455565037181518,10374.117030354748,0.0,1
371,1345198.29,72.99355852189484,18429,474,4,92368.0,88,2689.0,719,4,43827.0,335,0.018177871832438006,19884.861305551032,0.24819577839275056,0
373,406150.05,19.918103575106663,20391,155,4,21397.0,66,54771.0,812,4,10493.0,3497,0.17149722916973176,5533.225982050905,0.0,1
374,290929.79,39.12976328177538,7435,184,4,31177.0,64,18859.0,689,5,15290.0,160,0.02151983860121049,12060.841156691326,0.37444519166106255,1
375,263349.6,30.87696095673584,8529,227,3,37617.0,55,57746.0,695,3,18444.0,160,0.01875952632196037,18179.530425606754,0.0,1
376,881700.15,42.49362137934359,20749,438,4,57975.0,56,34570.0,773,4,28433.0,211,0.010169164779025495,19238.742686394526,0.37442768326184395,0
377,694366.3,53.49921411510903,12979,453,5,39110.0,85,363.0,750,5,24884.0,593,0.04568919023037214,16710.993296864166,0.421835272363048,0
379,545331.89,23.517849318613077,23188,366,3,43496.0,52,114563.0,765,3,21331.0,582,0.025099189235811628,20100.94686907021,0.19492841124719681,0
380,286617.1,27.20359719058466,10536,283,2,37857.0,51,57727.0,800,2,18568.0,605,0.057422171602126044,9555.466970387244,1.0,1
383,223248.74,34.46260265514047,6478,208,2,34287.0,54,77180.0,760,3,16816.0,317,0.048934856437171964,11469.03365236184,0.3652361840074097,1
385,273794.34,31.028370353581145,8824,293,6,30434.0,84,23883.0,740,7,21679.0,638,0.07230281051677244,13567.25294650952,0.3532411604714415,1
386,701049.3,43.75268676277851,16023,461,1,49967.0,53,62509.0,655,1,24506.0,330,0.020595394120951134,25093.0,0.0,0
387,82655.36,14.933217705510389,5535,157,1,45388.0,40,64749.0,723,1,22261.0,146,0.026377597109304426,49.0,0.0,1
391,233577.65,44.30532056145675,5272,261,6,35270.0,91,1769.0,731,6,19025.0,564,0.10698027314112292,9919.144916540212,0.3795523520485584,1
393,223456.69,38.74747529044564,5767,220,1,32387.0,46,65171.0,765,1,15884.0,329,0.05704872550719611,9752.0,0.0,1
394,662272.61,32.70482024691358,20250,424,4,69604.0,58,47193.0,684,4,34138.0,607,0.02997530864197531,23809.64385185185,0.0,0
395,377819.42,51.642895024603604,7316,267,3,49611.0,44,110543.0,739,4,24331.0,569,0.0777747402952433,16652.49699289229,0.7495899398578458,1
397,174990.7,19.286972335500938,9073,244,3,20424.0,36,14743.0,770,3,10016.0,589,0.06491788823983247,9491.161908960652,0.0,1
398,303784.69,50.262192256783585,6044,175,4,37401.0,54,76201.0,737,4,18344.0,590,0.09761747187293184,18440.1212772998,0.0,1
400,152123.98,29.031293893129774,5240,169,3,39770.0,52,72827.0,711,4,19508.0,433,0.08263358778625954,1676.6614503816793,0.08244274809160305,1
401,397522.73,27.990616110406982,14202,260,6,28644.0,87,879.0,806,7,15239.0,304,0.021405435854105054,15085.873186875087,0.31467398957893256,1
402,561906.24,46.22079789421732,12157,393,2,43954.0,53,60913.0,744,3,21556.0,347,0.02854322612486633,18051.035370568396,0.0,0
403,227186.19,56.82495997999,3998,230,1,36496.0,39,119670.0,759,1,17898.0,191,0.04777388694347173,6957.0,0.0,1
408,1079323.11,57.48112637801566,18777,339,3,31343.0,64,49537.0,741,3,15371.0,339,0.018054002236779037,12245.846620865954,0.46221441124780316,0
410,92402.59,40.723926840017626,2269,153,1,46956.0,59,94340.0,610,2,23029.0,143,0.06302335830762451,26822.0,0.0,1
414,860283.86,104.23892645098752,8253,360,2,112875.0,50,44432.0,709,2,55362.0,352,0.042651157154973945,44481.41899915182,0.46480067854113655,0
415,217522.14,28.712003695881734,7576,241,4,33729.0,59,0.0,763,4,16544.0,600,0.0791974656810982,13631.913410770856,0.34318901795142553,1
416,219831.96,23.287283898305084,9440,222,6,38273.0,92,1658.0,765,6,20030.0,594,0.06292372881355932,9798.712394067798,0.33675847457627117,1
419,351684.34,28.814775911511678,12205,272,4,33540.0,66,74530.0,734,5,16448.0,627,0.05137238836542401,10589.229168373617,0.3442031954117165,1
421,581363.45,31.257779988171404,18599,290,6,45876.0,58,58252.0,790,7,22502.0,324,0.017420291413516857,15828.76627775687,0.3455562126996075,1
425,752212.0,36.15013456362937,20808,330,4,59482.0,43,130605.0,688,4,29174.0,3663,0.17603806228373703,36163.63687043445,0.0,0
427,262772.11,38.25478381132625,6869,258,3,32527.0,49,74331.0,705,3,15955.0,326,0.04745960110642015,6271.346775367593,0.0,1
428,538307.19,53.70719245734809,10023,380,2,56486.0,44,116394.0,689,2,27706.0,299,0.029831387808041506,11264.381921580365,1.0,0
430,1109182.94,52.82326602533574,20998,346,5,53350.0,58,128676.0,685,5,26168.0,321,0.015287170206686351,17896.723116487283,0.4052766930183827,0
432,469384.61,52.965990747009705,8862,243,4,26546.0,60,32087.0,686,5,13018.0,540,0.06093432633716994,8053.42676596705,0.42608891897991424,1
433,419151.17,37.949404255319145,11045,228,5,31957.0,55,12347.0,771,6,15676.0,151,0.013671344499773653,6011.7546401086465,0.4210955183340878,1
434,421063.88,48.35368396876436,8708,332,1,53395.0,37,73370.0,785,3,26190.0,598,0.0686724850711989,15500.0,1.0,1
437,528565.76,56.63406835958427,9333,383,3,72670.0,52,28915.0,718,3,35645.0,335,0.03589413907639558,28993.764491588987,0.18407800278581377,0
438,174000.31,37.2591670235546,4670,238,1,34034.0,38,55846.0,633,2,16691.0,582,0.12462526766595289,2307.0,0.0,1
441,347020.46,41.253026628625776,8412,266,1,46108.0,47,64994.0,635,1,22613.0,278,0.03304802662862577,21087.0,0.0,1
442,674090.0,48.25268432355047,13970,390,5,48600.0,53,23992.0,791,5,23836.0,590,0.04223335719398712,32077.54617036507,0.0,0
447,235755.45,29.94480502984885,7873,453,5,30977.0,85,21507.0,796,5,19131.0,347,0.044074685634446845,8870.603962911215,0.34396037088784454,1
449,338883.46,38.57084680173003,8786,363,5,39796.0,63,9452.0,729,5,19517.0,596,0.06783519235146825,14938.071704985205,0.36592305941270203,1
450,408358.97,50.53947648514851,8080,259,2,43192.0,45,33517.0,739,3,21186.0,620,0.07673267326732673,16607.500247524753,0.0,1
451,315033.09,47.21718974820144,6672,120,2,28951.0,70,56777.0,711,2,14199.0,31,0.004646282973621103,3408.7236211031177,0.38069544364508395,1
452,799636.15,52.521257799671595,15225,293,4,63356.0,37,140107.0,704,5,31072.0,164,0.01077175697865353,27608.866535303776,0.0,0
455,429302.12,63.16052964543181,6797,324,3,49776.0,46,17352.0,684,3,24412.0,115,0.016919229071649257,12707.050610563483,0.0,1
456,531070.58,37.45208603667137,14180,221,2,34947.0,60,49024.0,751,3,17140.0,597,0.0421015514809591,10033.074047954866,0.3769393511988717,1
457,647690.2,73.59279627315077,8801,296,4,36324.0,40,56689.0,705,4,17817.0,581,0.06601522554255199,12818.480399954551,0.4694921031700943,1
458,355090.63,90.1702971051295,3938,285,2,49068.0,51,123937.0,530,2,24064.0,258,0.06551549009649568,11339.663280853225,0.0,1
459,314995.28,40.435851091142496,7790,208,5,25257.0,71,83995.0,734,6,12387.0,310,0.03979460847240052,4297.732991014121,0.4337612323491656,1
460,616962.6,50.74540220430992,12158,478,4,40957.0,70,64144.0,608,4,44664.0,429,0.03528540878433953,30837.999506497777,0.0,0
461,775510.45,36.939623225683526,20994,478,4,65403.0,47,80057.0,784,4,32078.0,633,0.030151471849099745,26301.671191769077,0.0,0
462,564389.36,54.85899688958009,10288,483,5,50696.0,69,32793.0,767,5,24571.0,281,0.027313374805598756,11888.629860031104,0.3968701399688958,0
464,1882901.35,68.17413193815852,27619,292,1,67444.0,41,93513.0,850,1,33078.0,332,0.012020710380535139,18000.0,1.0,0
465,223897.47,35.443639385784394,6317,287,2,41965.0,53,55700.0,724,2,20581.0,318,0.05034035143264208,12303.122209909767,0.36536330536647144,1
467,398650.33,34.67429155431852,11497,330,3,44831.0,44,20906.0,705,3,21988.0,610,0.053057319300687134,13231.207445420545,0.981560407062712,1
468,325511.87,40.68389826271716,8001,239,2,47374.0,54,35312.0,714,2,23238.0,583,0.07286589176352956,18490.42619672541,0.38745156855393076,1
469,458558.87,43.36254089834515,10575,380,3,46945.0,73,17835.0,682,4,26675.0,660,0.062411347517730496,24695.244066193853,0.33144208037825057,1
470,452474.09,46.17082551020408,9800,173,3,28553.0,61,94214.0,747,3,14004.0,163,0.01663265306122449,6396.38,0.405,1
472,592486.72,30.06936256597645,19704,312,4,46039.0,56,79738.0,672,4,22578.0,3439,0.17453308972797402,12264.20371498173,0.39149411287048314,1
473,148159.15,23.498675654242664,6305,148,2,28181.0,39,37929.0,682,2,13820.0,266,0.042188739095955594,8670.681205392546,0.4593180015860428,1
474,891036.14,50.1907362135977,17753,444,6,80957.0,61,161166.0,683,6,39705.0,624,0.035148988903283954,29386.58587281023,0.40426970089562325,0
476,626505.6,34.30275952693824,18264,222,3,41473.0,74,98151.0,724,3,20340.0,3556,0.1946999561979851,28137.17832895313,0.12970871660096364,1
477,497437.15,50.38358654917452,9873,353,4,49467.0,63,77465.0,697,5,24259.0,599,0.06067051554745265,7615.126810493264,0.45497822343765826,1
478,445506.11,54.01383486905917,8248,361,3,72807.0,60,0.0,803,3,35710.0,140,0.01697381183317168,17402.716052376334,0.3963385063045587,0
479,424290.52,41.63793130520118,10190,368,3,61173.0,63,71422.0,692,3,30004.0,371,0.036408243375858684,17276.670166830227,0.3676153091265947,1
480,617309.27,56.947349630996314,10840,502,6,86113.0,55,177353.0,713,6,42234.0,649,0.059870848708487086,29403.894188191884,0.38939114391143914,0
483,248533.53,42.60087932807679,5834,265,2,39969.0,54,68456.0,713,3,19604.0,304,0.052108330476516966,13164.423037367158,0.4804593760713061,1
487,783144.24,69.12129214474845,11330,321,2,55059.0,58,162462.0,735,3,27005.0,186,0.01641659311562224,25823.109443954105,0.1706090026478376,0
488,1611114.42,67.1577498957899,23990,326,2,32126.0,40,54351.0,745,2,15758.0,185,0.0077115464776990415,17011.32742809504,0.0,0
489,254507.27,42.12301721284343,6042,238,4,36753.0,42,33657.0,684,4,18024.0,614,0.10162197947699438,9001.568354849387,0.39622641509433965,1
490,1711482.69,78.39689844716229,21831,657,4,33426.0,92,1852.0,699,4,29557.0,579,0.026521918372955887,17201.59937703266,0.0,0
491,140579.19,35.01349688667497,4015,156,3,27013.0,46,58806.0,651,3,13249.0,553,0.137733499377335,7348.605230386052,0.40821917808219177,1
494,361662.94,39.54329105619943,9146,441,2,56347.0,45,32530.0,779,3,27635.0,352,0.038486770172753114,13250.53575333479,1.0,1
496,240852.55,42.7346611071682,5636,219,4,36319.0,53,44737.0,730,4,17810.0,319,0.05660042583392477,6983.34190915543,0.39034776437189495,1
497,528009.83,48.557093066029054,10874,347,5,52380.0,69,8764.0,850,6,25692.0,577,0.053062350560971125,15383.42137208019,0.4018760345778922,1
502,689785.03,29.867288590604026,23095,321,2,36440.0,51,30574.0,745,2,17870.0,630,0.02727863173847153,3593.7347910803205,0.42468066681099803,1
503,193826.68,19.624043737977118,9877,160,2,29564.0,52,54279.0,694,2,14497.0,6,0.0006074719044244204,62.68694947858661,0.0,1
506,730627.38,50.61498995497056,14435,433,5,52841.0,61,36288.0,733,5,25916.0,308,0.021337028056806373,13999.965431243505,0.40983720124696915,0
509,312736.78,29.27424693438173,10683,300,2,44534.0,39,107410.0,702,4,21842.0,176,0.016474773003837873,19022.38584667228,0.0,1
511,980405.34,42.67084522980501,22976,429,4,35602.0,72,55369.0,661,5,17460.0,610,0.026549442896935935,6852.803360027855,0.4024199164345404,0
514,433649.93,40.54697802711547,10695,310,4,32295.0,64,72357.0,698,4,15840.0,176,0.016456287985039737,13809.456474988312,0.36091631603553065,1
515,239749.07,24.364742886178863,9840,251,4,41865.0,67,60911.0,676,4,20531.0,551,0.05599593495934959,12164.58292682927,0.0,1
517,155075.08,25.48481183237469,6085,166,3,24009.0,38,19085.0,811,4,11773.0,265,0.043549712407559574,8105.482990961381,0.49958915365653245,1
519,232704.9,26.970897079276774,8628,268,4,39508.0,63,18870.0,770,4,19377.0,171,0.019819193324061197,8359.90113583681,0.0,1
520,363595.21,37.6821649911908,9649,337,4,57658.0,51,74288.0,766,5,28278.0,602,0.062389884962172244,18675.320240439425,0.37807026634884444,1
523,528761.54,61.641587782699936,8578,201,2,38487.0,33,28032.0,773,4,18877.0,375,0.043716484028911165,15271.961995803218,0.6942177663791094,1
524,196869.39,31.789018246407235,6193,254,1,35239.0,63,43270.0,726,1,17282.0,590,0.09526885192959793,24089.0,0.0,1
525,429184.62,38.8859853220984,11037,262,3,37147.0,61,0.0,703,3,18223.0,297,0.02690948627344387,13439.85811361783,0.0,1
526,618495.34,39.4826262368337,15665,434,5,64481.0,57,114394.0,627,5,31625.0,583,0.03721672518353016,11710.723523779125,0.0,0
528,282515.49,38.57920114707087,7323,193,2,40478.0,44,76392.0,718,3,19853.0,521,0.07114570531203059,6451.645500477946,0.6782739314488597,1
530,248032.96,18.58342399040983,13347,349,6,18100.0,84,0.0,682,6,14709.0,308,0.0230763467445868,14355.857346220124,0.0,1
534,581291.07,48.312090259308505,12032,338,3,60510.0,32,23196.0,790,3,29680.0,333,0.027676196808510637,27374.10854388298,0.0,0
538,361174.22,38.944815613543234,9274,332,4,30265.0,71,36789.0,814,4,14844.0,650,0.07008841923657537,6617.83944360578,0.6526849255984473,1
542,234504.11,28.003834487700022,8374,244,5,29496.0,58,49681.0,704,5,14465.0,506,0.060425125388106044,7713.9598758060665,1.0,1
543,367575.83,39.64363999137188,9272,300,3,30721.0,49,49961.0,749,3,15069.0,615,0.06632873166522865,7943.270491803279,0.27610008628127697,1
545,328473.26,44.238822895622896,7425,265,2,45707.0,61,113194.0,715,3,22416.0,377,0.05077441077441078,19303.37696969697,0.0,1
546,420015.64,56.48408284023669,7436,254,3,51196.0,56,26617.0,681,3,25111.0,339,0.04558902635825713,11913.91016675632,0.4268423883808499,1
547,222693.91,34.26587321126327,6499,290,4,31901.0,76,16285.0,778,4,18351.0,208,0.032004923834436066,16232.452685028466,0.0,1
549,409880.21,71.25872913769125,5752,236,4,62304.0,57,113416.0,719,4,30557.0,412,0.07162726008344923,14494.722531293462,0.6159596662030598,1
550,635535.9,48.53642126164656,13094,232,4,30248.0,81,35766.0,763,4,21219.0,267,0.02039101878723079,5903.06758820834,0.4388269436383076,1
552,640351.06,43.54056299721221,14707,279,1,52538.0,60,132409.0,602,1,25767.0,3434,0.2334942544366628,18627.0,0.0,1
554,669148.36,51.212946578907086,13066,343,5,53357.0,65,114266.0,690,5,26170.0,321,0.024567579978570335,22605.57752946579,0.3435634471146487,0
556,381144.77,27.764042103729604,13728,345,2,36405.0,51,31815.0,715,2,17856.0,561,0.040865384615384616,21500.884615384617,0.0,1
557,625817.01,31.345705484598046,19965,362,1,28245.0,65,13411.0,669,1,18476.0,623,0.031204608064112196,6090.0,0.0,1
561,315856.03,26.853938955959872,11762,408,5,36853.0,54,112139.0,834,5,18076.0,549,0.0466757354191464,14957.59377656861,0.3331066145213399,1
563,810836.35,51.481673015873014,15750,517,4,49531.0,75,6707.0,737,6,24725.0,411,0.026095238095238095,17885.4673015873,0.3873015873015873,0
564,541913.08,42.74436661934059,12678,246,2,42411.0,63,111077.0,765,2,20800.0,155,0.01222590313929642,10813.92072882158,0.7513014671083768,1
565,621546.14,48.5317513859608,12807,286,4,43598.0,60,15891.0,757,4,21381.0,326,0.025454829390177246,17736.302959319124,0.0,1
566,628170.25,35.058056144659005,17918,303,5,46244.0,66,108449.0,814,5,22680.0,288,0.0160732224578636,10376.107378055587,0.9093648844737136,0
569,99765.91,40.571740544936965,2459,148,1,45625.0,57,81136.0,662,1,22377.0,218,0.08865392435949573,5900.0,1.0,1
570,347035.35,37.70893730305335,9203,258,1,32245.0,40,43097.0,625,1,15814.0,581,0.0631315875258068,19132.0,0.0,1
571,492042.36,33.46771595701265,14702,287,4,36711.0,47,84949.0,739,4,18003.0,555,0.03774996599102163,13052.044959869405,0.03339681675962454,1
573,268753.68,20.12985394352483,13351,216,1,30011.0,58,84166.0,589,1,14717.0,591,0.04426634709010561,3400.0,1.0,1
575,363567.42,42.69227571629873,8516,215,5,26476.0,89,406.0,813,5,23207.0,591,0.0693987787693753,20200.05554250822,0.3966651009863786,1
576,469550.92,48.47727854635556,9686,362,7,63502.0,74,24100.0,638,7,30747.0,385,0.03974809002684287,21034.612946520752,0.4021267809209168,0
577,340170.91,32.54289773270831,10453,213,2,33106.0,33,108695.0,763,2,16238.0,141,0.013488950540514685,13457.668803214388,0.47460059313115854,1
580,549434.96,34.33539307586551,16002,267,3,36857.0,41,3112.0,768,3,18077.0,354,0.022122234720659918,12371.2575928009,0.04611923509561305,1
581,262227.67,33.857672046481596,7745,156,3,29962.0,54,55000.0,684,3,14696.0,283,0.03653970303421562,14886.017817947062,0.0,1
582,184812.11,59.329730337078644,3115,151,2,39222.0,59,66559.0,583,3,19236.0,207,0.06645264847512039,17814.834028892456,0.2446227929373997,1
583,219357.49,38.63968469261934,5677,156,2,28954.0,70,41461.0,636,2,14200.0,87,0.015324995596265633,5506.9476836357235,0.19429276026070108,1
584,225734.64,23.538544316996873,9590,225,3,29195.0,67,64881.0,743,3,14318.0,280,0.029197080291970802,8882.398331595412,0.33263816475495306,1
585,449423.09,31.86493831537153,14104,289,1,41483.0,58,64715.0,584,1,20346.0,330,0.023397617697107204,19913.0,0.0,1
586,262200.46,33.2530703868104,7885,245,2,46864.0,42,58954.0,751,4,22983.0,141,0.017882054533925173,26593.9337983513,0.4091312618896639,1
589,129458.03,36.232306185278475,3573,195,2,27035.0,64,58050.0,595,2,13259.0,76,0.021270640917996082,11185.435768261965,0.0,1
592,519128.81,24.967718834166988,20792,158,5,23993.0,73,2573.0,714,5,13634.0,516,0.024817237398999614,9306.815313582147,0.34816275490573295,1
595,247906.26,48.27775267770205,5135,393,4,29041.0,84,4427.0,699,4,18100.0,85,0.016553067185978577,15249.400194741967,0.0,1
596,142374.07,41.23199247031567,3453,198,1,34629.0,33,34484.0,721,3,16985.0,88,0.02548508543295685,5100.0,1.0,1
597,632774.3,40.640610147719975,15570,325,5,65055.0,77,1676.0,736,6,51692.0,3486,0.22389210019267822,45340.20655105973,0.41984585741811176,0
598,1113780.48,43.41208606173994,25656,356,3,43144.0,52,54157.0,628,3,21159.0,580,0.022606797630183972,14504.245166822575,0.14799657000311817,0
601,249170.02,29.44575986764358,8462,278,5,43004.0,74,15304.0,761,6,15849.0,603,0.07125974946821083,6566.242968565351,0.36173481446466554,1
602,560674.86,38.17230800653595,14688,384,4,34437.0,62,0.0,681,4,16888.0,642,0.04370915032679738,13448.707107843138,0.3187636165577342,1
604,521027.63,65.97791946308725,7897,286,4,70840.0,65,52578.0,736,4,34744.0,201,0.025452703558313285,24424.061035836392,0.37406610105103205,0
605,369424.75,22.245122538688506,16607,341,3,47542.0,48,2667.0,725,3,23316.0,199,0.011982898777623893,8963.175829469501,0.3114349370747275,1
608,114754.06,18.057287175452398,6355,109,2,2365.0,38,0.0,769,3,0.0,466,0.07332808811959088,830.4059795436664,0.0,1
609,258476.53,28.834954261490406,8964,327,3,37536.0,64,63386.0,717,3,18408.0,323,0.03603302097278001,15547.081659973226,0.41543953592146365,1
613,390324.01,32.622148767237775,11965,381,3,56562.0,45,111495.0,712,4,27741.0,626,0.0523192645215211,19722.670455495194,0.34784788967822816,0
614,273724.77,23.463463912223556,11666,290,5,16430.0,90,2873.0,779,7,20570.0,564,0.04834561974969998,18528.653780216013,0.32813303617349565,1
615,671397.13,64.76291405421047,10367,317,2,44766.0,41,68989.0,713,2,21956.0,592,0.057104273174496,17369.7115848365,0.44535545480852706,0
616,93795.67,31.602314690026954,2968,169,1,34817.0,51,63313.0,586,1,17076.0,193,0.06502695417789757,4500.0,1.0,1
618,156837.35,28.910110599078344,5425,173,3,27795.0,38,72318.0,701,4,13632.0,25,0.004608294930875576,11112.348940092166,0.0,1
619,350012.82,43.850265597594586,7982,278,4,53986.0,59,58381.0,748,4,26478.0,574,0.07191180155349536,29854.0135304435,0.0,1
621,253242.75,40.7208152436083,6219,182,1,27372.0,57,54474.0,612,1,13425.0,20,0.0032159511175430134,1368.0,0.0,1
623,360377.09,62.06977092662763,5806,299,2,77961.0,69,39811.0,616,3,32083.0,610,0.10506372717878057,20080.472614536688,0.0,1
628,425502.24,56.83214104447709,7487,308,2,107075.0,62,75999.0,815,3,52517.0,466,0.06224121811139308,25891.416188059302,0.0,0
629,733073.77,83.85652825440403,8742,541,5,57513.0,78,11755.0,793,5,39053.0,250,0.028597574925646307,20718.437428506062,0.4421185083504919,0
630,1467776.27,74.81402059228299,19619,351,3,39521.0,66,61861.0,491,3,19382.0,357,0.018196646108364342,11603.814771395077,0.0,0
631,310667.13,36.48897463002114,8514,322,4,33811.0,89,2206.0,682,7,17070.0,620,0.07282123561193328,10497.626732440685,0.3790227859995302,1
633,356386.85,76.56001074113856,4655,284,1,50179.0,42,110515.0,743,1,24611.0,372,0.0799140708915145,17941.0,0.0,1
634,453123.21,49.40826627412496,9171,346,4,49079.0,55,6494.0,683,4,24071.0,301,0.03282084832624577,20394.695234979827,0.3812016137825755,1
636,165058.21,32.51097301556037,5077,135,4,24372.0,52,63295.0,793,4,11951.0,503,0.09907425645065984,6820.245617490644,0.0,1
637,756645.6,49.56085674985262,15267,432,4,77288.0,47,46160.0,771,4,37908.0,602,0.03943145346171481,31606.889958734526,0.06923429619440624,0
638,383497.37,80.162493729097,4784,220,4,16889.0,70,38489.0,679,5,25102.0,324,0.0677257525083612,18297.45589464883,0.018185618729096988,1
639,513284.69,24.808346544224264,20690,287,4,37645.0,60,46298.0,654,4,18462.0,596,0.028806186563557275,14388.236684388594,0.18144030932817787,1
641,707521.14,34.56549611607797,20469,331,5,37556.0,68,0.0,735,6,18420.0,568,0.02774927939811422,19567.26254335825,0.0,0
642,330631.17,55.335760669456064,5975,283,3,34143.0,41,49839.0,648,4,16746.0,338,0.05656903765690376,10109.982928870293,0.0,1
643,315902.28,26.997887360054698,11701,241,1,43397.0,34,42168.0,697,2,21283.0,287,0.02452781813520212,500.0,1.0,1
644,215578.32,40.92223234624146,5268,256,1,41963.0,64,53857.0,741,1,20581.0,185,0.03511769172361427,7700.0,1.0,1
646,337730.31,39.83138459724024,8479,224,3,43634.0,43,73037.0,786,3,21402.0,315,0.0371506073829461,15326.973935605614,0.5652789244014624,1
647,110466.31,13.912633501259446,7940,148,2,26900.0,37,74083.0,758,2,13194.0,1791,0.22556675062972292,12269.244332493703,0.0,1
648,137940.29,17.881810992999743,7714,134,2,29854.0,45,66044.0,674,3,14642.0,287,0.03720508166969147,5990.873736064299,1.0,1
